date,VXAZN,VIX9D,VIX,VXAPL
1992-05-27,37.29,16.06,13.99,31.57
1992-05-28,37.29,16.06,13.77,31.57
1992-05-29,37.29,16.06,13.86,31.57
1992-06-01,37.29,16.06,14.43,31.57
1992-06-02,37.29,16.06,14.57,31.57
1992-06-03,37.29,16.06,14.35,31.57
1992-06-04,37.29,16.06,13.66,31.57
1992-06-05,37.29,16.06,14.65,31.57
1992-06-08,37.29,16.06,15.19,31.57
1992-06-09,37.29,16.06,15.97,31.57
1992-06-10,37.29,16.06,16.62,31.57
1992-06-11,37.29,16.06,16.29,31.57
1992-06-12,37.29,16.06,14.95,31.57
1992-06-15,37.29,16.06,14.76,31.57
1992-06-16,37.29,16.06,15.22,31.57
1992-06-17,37.29,16.06,18.08,31.57
1992-06-18,37.29,16.06,18.2,31.57
1992-06-19,37.29,16.06,16.31,31.57
1992-06-22,37.29,16.06,16.66,31.57
1992-06-23,37.29,16.06,14.53,31.57
1992-06-24,37.29,16.06,14.4,31.57
1992-06-25,37.29,16.06,14.4,31.57
1992-06-26,37.29,16.06,14.67,31.57
1992-06-29,37.29,16.06,13.21,31.57
1992-06-30,37.29,16.06,13.35,31.57
1992-07-01,37.29,16.06,13.34,31.57
1992-07-02,37.29,16.06,13.88,31.57
1992-07-06,37.29,16.06,14.87,31.57
1992-07-07,37.29,16.06,15.83,31.57
1992-07-08,37.29,16.06,15.53,31.57
1992-07-09,37.29,16.06,14.6,31.57
1992-07-10,37.29,16.06,13.7,31.57
1992-07-13,37.29,16.06,14.01,31.57
1992-07-14,37.29,16.06,13.5,31.57
1992-07-15,37.29,16.06,12.52,31.57
1992-07-16,37.29,16.06,12.27,31.57
1992-07-17,37.29,16.06,12.6,31.57
1992-07-20,37.29,16.06,12.66,31.57
1992-07-21,37.29,16.06,12.6,31.57
1992-07-22,37.29,16.06,13.57,31.57
1992-07-23,37.29,16.06,13.33,31.57
1992-07-24,37.29,16.06,13.37,31.57
1992-07-27,37.29,16.06,13.9,31.57
1992-07-28,37.29,16.06,13.05,31.57
1992-07-29,37.29,16.06,13.44,31.57
1992-07-30,37.29,16.06,13.5,31.57
1992-07-31,37.29,16.06,13.17,31.57
1992-08-03,37.29,16.06,13.83,31.57
1992-08-04,37.29,16.06,13.58,31.57
1992-08-05,37.29,16.06,13.82,31.57
1992-08-06,37.29,16.06,14.23,31.57
1992-08-07,37.29,16.06,13.94,31.57
1992-08-10,37.29,16.06,14.51,31.57
1992-08-11,37.29,16.06,15.09,31.57
1992-08-12,37.29,16.06,14.88,31.57
1992-08-13,37.29,16.06,15.34,31.57
1992-08-14,37.29,16.06,14.66,31.57
1992-08-17,37.29,16.06,14.61,31.57
1992-08-18,37.29,16.06,13.84,31.57
1992-08-19,37.29,16.06,14.35,31.57
1992-08-20,37.29,16.06,14.48,31.57
1992-08-21,37.29,16.06,15.01,31.57
1992-08-24,37.29,16.06,16.19,31.57
1992-08-25,37.29,16.06,15.62,31.57
1992-08-26,37.29,16.06,14.5,31.57
1992-08-27,37.29,16.06,13.66,31.57
1992-08-28,37.29,16.06,13.14,31.57
1992-08-31,37.29,16.06,13.58,31.57
1992-09-01,37.29,16.06,13.4,31.57
1992-09-02,37.29,16.06,12.73,31.57
1992-09-03,37.29,16.06,12.88,31.57
1992-09-04,37.29,16.06,12.98,31.57
1992-09-08,37.29,16.06,13.65,31.57
1992-09-09,37.29,16.06,13.36,31.57
1992-09-10,37.29,16.06,12.92,31.57
1992-09-11,37.29,16.06,12.47,31.57
1992-09-14,37.29,16.06,13.0,31.57
1992-09-15,37.29,16.06,13.63,31.57
1992-09-16,37.29,16.06,14.72,31.57
1992-09-17,37.29,16.06,14.31,31.57
1992-09-18,37.29,16.06,13.74,31.57
1992-09-21,37.29,16.06,13.45,31.57
1992-09-22,37.29,16.06,13.88,31.57
1992-09-23,37.29,16.06,13.83,31.57
1992-09-24,37.29,16.06,13.44,31.57
1992-09-25,37.29,16.06,14.8,31.57
1992-09-28,37.29,16.06,15.19,31.57
1992-09-29,37.29,16.06,14.97,31.57
1992-09-30,37.29,16.06,14.28,31.57
1992-10-01,37.29,16.06,16.31,31.57
1992-10-02,37.29,16.06,17.79,31.57
1992-10-05,37.29,16.06,20.01,31.57
1992-10-06,37.29,16.06,19.95,31.57
1992-10-07,37.29,16.06,21.02,31.57
1992-10-08,37.29,16.06,19.26,31.57
1992-10-09,37.29,16.06,20.51,31.57
1992-10-12,37.29,16.06,19.49,31.57
1992-10-13,37.29,16.06,17.9,31.57
1992-10-14,37.29,16.06,18.42,31.57
1992-10-15,37.29,16.06,17.11,31.57
1992-10-16,37.29,16.06,17.01,31.57
1992-10-19,37.29,16.06,17.31,31.57
1992-10-20,37.29,16.06,16.87,31.57
1992-10-21,37.29,16.06,16.62,31.57
1992-10-22,37.29,16.06,15.84,31.57
1992-10-23,37.29,16.06,16.46,31.57
1992-10-26,37.29,16.06,16.32,31.57
1992-10-27,37.29,16.06,16.24,31.57
1992-10-28,37.29,16.06,15.95,31.57
1992-10-29,37.29,16.06,15.47,31.57
1992-10-30,37.29,16.06,16.15,31.57
1992-11-02,37.29,16.06,16.67,31.57
1992-11-03,37.29,16.06,17.33,31.57
1992-11-04,37.29,16.06,16.28,31.57
1992-11-05,37.29,16.06,15.38,31.57
1992-11-06,37.29,16.06,14.69,31.57
1992-11-09,37.29,16.06,14.23,31.57
1992-11-10,37.29,16.06,14.37,31.57
1992-11-11,37.29,16.06,13.99,31.57
1992-11-12,37.29,16.06,14.37,31.57
1992-11-13,37.29,16.06,14.61,31.57
1992-11-16,37.29,16.06,14.86,31.57
1992-11-17,37.29,16.06,15.01,31.57
1992-11-18,37.29,16.06,14.55,31.57
1992-11-19,37.29,16.06,14.33,31.57
1992-11-20,37.29,16.06,13.67,31.57
1992-11-23,37.29,16.06,13.4,31.57
1992-11-24,37.29,16.06,12.66,31.57
1992-11-25,37.29,16.06,12.5,31.57
1992-11-27,37.29,16.06,12.58,31.57
1992-11-30,37.29,16.06,13.01,31.57
1992-12-01,37.29,16.06,12.8,31.57
1992-12-02,37.29,16.06,12.56,31.57
1992-12-03,37.29,16.06,12.03,31.57
1992-12-04,37.29,16.06,11.81,31.57
1992-12-07,37.29,16.06,12.0,31.57
1992-12-08,37.29,16.06,11.73,31.57
1992-12-09,37.29,16.06,12.58,31.57
1992-12-10,37.29,16.06,12.75,31.57
1992-12-11,37.29,16.06,12.34,31.57
1992-12-14,37.29,16.06,12.66,31.57
1992-12-15,37.29,16.06,12.41,31.57
1992-12-16,37.29,16.06,12.58,31.57
1992-12-17,37.29,16.06,12.14,31.57
1992-12-18,37.29,16.06,11.66,31.57
1992-12-21,37.29,16.06,11.65,31.57
1992-12-22,37.29,16.06,11.75,31.57
1992-12-23,37.29,16.06,11.51,31.57
1992-12-24,37.29,16.06,11.57,31.57
1992-12-28,37.29,16.06,12.22,31.57
1992-12-29,37.29,16.06,12.29,31.57
1992-12-30,37.29,16.06,12.6,31.57
1992-12-31,37.29,16.06,12.57,31.57
1993-01-04,37.29,16.06,13.36,31.57
1993-01-05,37.29,16.06,13.35,31.57
1993-01-06,37.29,16.06,13.37,31.57
1993-01-07,37.29,16.06,14.72,31.57
1993-01-08,37.29,16.06,13.77,31.57
1993-01-11,37.29,16.06,12.86,31.57
1993-01-12,37.29,16.06,12.78,31.57
1993-01-13,37.29,16.06,12.42,31.57
1993-01-14,37.29,16.06,11.99,31.57
1993-01-15,37.29,16.06,11.57,31.57
1993-01-18,37.29,16.06,11.49,31.57
1993-01-19,37.29,16.06,12.06,31.57
1993-01-20,37.29,16.06,12.15,31.57
1993-01-21,37.29,16.06,11.69,31.57
1993-01-22,37.29,16.06,11.3,31.57
1993-01-25,37.29,16.06,11.38,31.57
1993-01-26,37.29,16.06,11.45,31.57
1993-01-27,37.29,16.06,12.01,31.57
1993-01-28,37.29,16.06,12.04,31.57
1993-01-29,37.29,16.06,12.42,31.57
1993-02-01,37.29,16.06,12.33,31.57
1993-02-02,37.29,16.06,12.25,31.57
1993-02-03,37.29,16.06,12.12,31.57
1993-02-04,37.29,16.06,12.29,31.57
1993-02-05,37.29,16.06,12.9,31.57
1993-02-08,37.29,16.06,13.22,31.57
1993-02-09,37.29,16.06,13.48,31.57
1993-02-10,37.29,16.06,13.43,31.57
1993-02-11,37.29,16.06,12.69,31.57
1993-02-12,37.29,16.06,12.38,31.57
1993-02-16,37.29,16.06,15.76,31.57
1993-02-17,37.29,16.06,15.9,31.57
1993-02-18,37.29,16.06,15.56,31.57
1993-02-19,37.29,16.06,15.02,31.57
1993-02-22,37.29,16.06,14.7,31.57
1993-02-23,37.29,16.06,15.04,31.57
1993-02-24,37.29,16.06,14.72,31.57
1993-02-25,37.29,16.06,13.76,31.57
1993-02-26,37.29,16.06,13.16,31.57
1993-03-01,37.29,16.06,13.6,31.57
1993-03-02,37.29,16.06,12.49,31.57
1993-03-03,37.29,16.06,13.13,31.57
1993-03-04,37.29,16.06,13.44,31.57
1993-03-05,37.29,16.06,14.08,31.57
1993-03-08,37.29,16.06,16.22,31.57
1993-03-09,37.29,16.06,14.17,31.57
1993-03-10,37.29,16.06,13.91,31.57
1993-03-11,37.29,16.06,14.26,31.57
1993-03-12,37.29,16.06,15.66,31.57
1993-03-15,37.29,16.06,14.74,31.57
1993-03-16,37.29,16.06,14.51,31.57
1993-03-17,37.29,16.06,14.53,31.57
1993-03-18,37.29,16.06,14.17,31.57
1993-03-19,37.29,16.06,13.23,31.57
1993-03-22,37.29,16.06,13.66,31.57
1993-03-23,37.29,16.06,13.02,31.57
1993-03-24,37.29,16.06,12.44,31.57
1993-03-25,37.29,16.06,12.08,31.57
1993-03-26,37.29,16.06,12.21,31.57
1993-03-29,37.29,16.06,12.63,31.57
1993-03-30,37.29,16.06,12.23,31.57
1993-03-31,37.29,16.06,12.53,31.57
1993-04-01,37.29,16.06,13.02,31.57
1993-04-02,37.29,16.06,14.5,31.57
1993-04-05,37.29,16.06,14.12,31.57
1993-04-06,37.29,16.06,14.24,31.57
1993-04-07,37.29,16.06,13.64,31.57
1993-04-08,37.29,16.06,12.83,31.57
1993-04-12,37.29,16.06,11.93,31.57
1993-04-13,37.29,16.06,11.7,31.57
1993-04-14,37.29,16.06,11.76,31.57
1993-04-15,37.29,16.06,10.96,31.57
1993-04-16,37.29,16.06,11.29,31.57
1993-04-19,37.29,16.06,12.06,31.57
1993-04-20,37.29,16.06,11.94,31.57
1993-04-21,37.29,16.06,12.11,31.57
1993-04-22,37.29,16.06,12.68,31.57
1993-04-23,37.29,16.06,13.36,31.57
1993-04-26,37.29,16.06,15.25,31.57
1993-04-27,37.29,16.06,13.93,31.57
1993-04-28,37.29,16.06,13.12,31.57
1993-04-29,37.29,16.06,12.8,31.57
1993-04-30,37.29,16.06,12.42,31.57
1993-05-03,37.29,16.06,12.9,31.57
1993-05-04,37.29,16.06,12.14,31.57
1993-05-05,37.29,16.06,12.38,31.57
1993-05-06,37.29,16.06,13.22,31.57
1993-05-07,37.29,16.06,13.01,31.57
1993-05-10,37.29,16.06,13.72,31.57
1993-05-11,37.29,16.06,13.35,31.57
1993-05-12,37.29,16.06,13.56,31.57
1993-05-13,37.29,16.06,14.76,31.57
1993-05-14,37.29,16.06,14.39,31.57
1993-05-17,37.29,16.06,14.13,31.57
1993-05-18,37.29,16.06,14.19,31.57
1993-05-19,37.29,16.06,14.29,31.57
1993-05-20,37.29,16.06,13.98,31.57
1993-05-21,37.29,16.06,14.51,31.57
1993-05-24,37.29,16.06,14.1,31.57
1993-05-25,37.29,16.06,14.04,31.57
1993-05-26,37.29,16.06,12.88,31.57
1993-05-27,37.29,16.06,13.1,31.57
1993-05-28,37.29,16.06,13.47,31.57
1993-06-01,37.29,16.06,13.67,31.57
1993-06-02,37.29,16.06,13.48,31.57
1993-06-03,37.29,16.06,13.54,31.57
1993-06-04,37.29,16.06,12.86,31.57
1993-06-07,37.29,16.06,14.07,31.57
1993-06-08,37.29,16.06,14.74,31.57
1993-06-09,37.29,16.06,13.96,31.57
1993-06-10,37.29,16.06,13.31,31.57
1993-06-11,37.29,16.06,12.71,31.57
1993-06-14,37.29,16.06,12.33,31.57
1993-06-15,37.29,16.06,11.99,31.57
1993-06-16,37.29,16.06,11.87,31.57
1993-06-17,37.29,16.06,11.66,31.57
1993-06-18,37.29,16.06,12.24,31.57
1993-06-21,37.29,16.06,12.25,31.57
1993-06-22,37.29,16.06,11.65,31.57
1993-06-23,37.29,16.06,12.04,31.57
1993-06-24,37.29,16.06,12.25,31.57
1993-06-25,37.29,16.06,11.25,31.57
1993-06-28,37.29,16.06,11.11,31.57
1993-06-29,37.29,16.06,11.29,31.57
1993-06-30,37.29,16.06,11.26,31.57
1993-07-01,37.29,16.06,11.51,31.57
1993-07-02,37.29,16.06,11.33,31.57
1993-07-06,37.29,16.06,13.87,31.57
1993-07-07,37.29,16.06,13.05,31.57
1993-07-08,37.29,16.06,12.24,31.57
1993-07-09,37.29,16.06,10.8,31.57
1993-07-12,37.29,16.06,10.85,31.57
1993-07-13,37.29,16.06,11.02,31.57
1993-07-14,37.29,16.06,10.78,31.57
1993-07-15,37.29,16.06,10.6,31.57
1993-07-16,37.29,16.06,10.96,31.57
1993-07-19,37.29,16.06,11.46,31.57
1993-07-20,37.29,16.06,11.05,31.57
1993-07-21,37.29,16.06,11.97,31.57
1993-07-22,37.29,16.06,11.69,31.57
1993-07-23,37.29,16.06,11.32,31.57
1993-07-26,37.29,16.06,11.32,31.57
1993-07-27,37.29,16.06,11.34,31.57
1993-07-28,37.29,16.06,11.37,31.57
1993-07-29,37.29,16.06,11.25,31.57
1993-07-30,37.29,16.06,11.73,31.57
1993-08-02,37.29,16.06,11.47,31.57
1993-08-03,37.29,16.06,11.49,31.57
1993-08-04,37.29,16.06,11.71,31.57
1993-08-05,37.29,16.06,12.03,31.57
1993-08-06,37.29,16.06,12.33,31.57
1993-08-09,37.29,16.06,12.39,31.57
1993-08-10,37.29,16.06,12.31,31.57
1993-08-11,37.29,16.06,12.07,31.57
1993-08-12,37.29,16.06,12.38,31.57
1993-08-13,37.29,16.06,12.19,31.57
1993-08-16,37.29,16.06,12.01,31.57
1993-08-17,37.29,16.06,11.59,31.57
1993-08-18,37.29,16.06,11.52,31.57
1993-08-19,37.29,16.06,11.63,31.57
1993-08-20,37.29,16.06,11.62,31.57
1993-08-23,37.29,16.06,12.15,31.57
1993-08-24,37.29,16.06,11.8,31.57
1993-08-25,37.29,16.06,12.1,31.57
1993-08-26,37.29,16.06,12.14,31.57
1993-08-27,37.29,16.06,11.91,31.57
1993-08-30,37.29,16.06,11.74,31.57
1993-08-31,37.29,16.06,11.85,31.57
1993-09-01,37.29,16.06,11.48,31.57
1993-09-02,37.29,16.06,11.87,31.57
1993-09-03,37.29,16.06,11.16,31.57
1993-09-07,37.29,16.06,12.9,31.57
1993-09-08,37.29,16.06,13.24,31.57
1993-09-09,37.29,16.06,12.67,31.57
1993-09-10,37.29,16.06,11.7,31.57
1993-09-13,37.29,16.06,12.16,31.57
1993-09-14,37.29,16.06,13.15,31.57
1993-09-15,37.29,16.06,12.7,31.57
1993-09-16,37.29,16.06,13.36,31.57
1993-09-17,37.29,16.06,13.39,31.57
1993-09-20,37.29,16.06,14.6,31.57
1993-09-21,37.29,16.06,17.3,31.57
1993-09-22,37.29,16.06,13.75,31.57
1993-09-23,37.29,16.06,13.36,31.57
1993-09-24,37.29,16.06,12.47,31.57
1993-09-27,37.29,16.06,12.49,31.57
1993-09-28,37.29,16.06,12.19,31.57
1993-09-29,37.29,16.06,12.63,31.57
1993-09-30,37.29,16.06,12.99,31.57
1993-10-01,37.29,16.06,11.83,31.57
1993-10-04,37.29,16.06,12.85,31.57
1993-10-05,37.29,16.06,12.97,31.57
1993-10-06,37.29,16.06,12.68,31.57
1993-10-07,37.29,16.06,13.14,31.57
1993-10-08,37.29,16.06,12.04,31.57
1993-10-11,37.29,16.06,12.26,31.57
1993-10-12,37.29,16.06,12.41,31.57
1993-10-13,37.29,16.06,11.38,31.57
1993-10-14,37.29,16.06,11.0,31.57
1993-10-15,37.29,16.06,10.87,31.57
1993-10-18,37.29,16.06,11.33,31.57
1993-10-19,37.29,16.06,11.61,31.57
1993-10-20,37.29,16.06,11.32,31.57
1993-10-21,37.29,16.06,11.2,31.57
1993-10-22,37.29,16.06,11.48,31.57
1993-10-25,37.29,16.06,11.83,31.57
1993-10-26,37.29,16.06,11.83,31.57
1993-10-27,37.29,16.06,12.01,31.57
1993-10-28,37.29,16.06,11.88,31.57
1993-10-29,37.29,16.06,11.46,31.57
1993-11-01,37.29,16.06,11.78,31.57
1993-11-02,37.29,16.06,11.74,31.57
1993-11-03,37.29,16.06,13.26,31.57
1993-11-04,37.29,16.06,14.68,31.57
1993-11-05,37.29,16.06,14.97,31.57
1993-11-08,37.29,16.06,14.31,31.57
1993-11-09,37.29,16.06,13.94,31.57
1993-11-10,37.29,16.06,13.72,31.57
1993-11-11,37.29,16.06,13.88,31.57
1993-11-12,37.29,16.06,13.33,31.57
1993-11-15,37.29,16.06,14.46,31.57
1993-11-16,37.29,16.06,15.11,31.57
1993-11-17,37.29,16.06,15.57,31.57
1993-11-18,37.29,16.06,14.65,31.57
1993-11-19,37.29,16.06,15.03,31.57
1993-11-22,37.29,16.06,15.9,31.57
1993-11-23,37.29,16.06,14.27,31.57
1993-11-24,37.29,16.06,13.51,31.57
1993-11-26,37.29,16.06,13.77,31.57
1993-11-29,37.29,16.06,14.12,31.57
1993-11-30,37.29,16.06,13.76,31.57
1993-12-01,37.29,16.06,13.83,31.57
1993-12-02,37.29,16.06,13.51,31.57
1993-12-03,37.29,16.06,12.69,31.57
1993-12-06,37.29,16.06,12.84,31.57
1993-12-07,37.29,16.06,12.41,31.57
1993-12-08,37.29,16.06,12.46,31.57
1993-12-09,37.29,16.06,12.43,31.57
1993-12-10,37.29,16.06,12.6,31.57
1993-12-13,37.29,16.06,10.98,31.57
1993-12-14,37.29,16.06,11.13,31.57
1993-12-15,37.29,16.06,11.03,31.57
1993-12-16,37.29,16.06,10.9,31.57
1993-12-17,37.29,16.06,11.08,31.57
1993-12-20,37.29,16.06,10.75,31.57
1993-12-21,37.29,16.06,10.08,31.57
1993-12-22,37.29,16.06,9.31,31.57
1993-12-23,37.29,16.06,9.48,31.57
1993-12-27,37.29,16.06,9.7,31.57
1993-12-28,37.29,16.06,9.82,31.57
1993-12-29,37.29,16.06,10.46,31.57
1993-12-30,37.29,16.06,10.69,31.57
1993-12-31,37.29,16.06,11.66,31.57
1994-01-03,37.29,16.06,12.57,31.57
1994-01-04,37.29,16.06,11.91,31.57
1994-01-05,37.29,16.06,10.94,31.57
1994-01-06,37.29,16.06,11.27,31.57
1994-01-07,37.29,16.06,10.96,31.57
1994-01-10,37.29,16.06,10.74,31.57
1994-01-11,37.29,16.06,11.29,31.57
1994-01-12,37.29,16.06,11.65,31.57
1994-01-13,37.29,16.06,12.08,31.57
1994-01-14,37.29,16.06,11.15,31.57
1994-01-17,37.29,16.06,11.88,31.57
1994-01-18,37.29,16.06,11.63,31.57
1994-01-19,37.29,16.06,11.76,31.57
1994-01-20,37.29,16.06,11.16,31.57
1994-01-21,37.29,16.06,11.09,31.57
1994-01-24,37.29,16.06,11.6,31.57
1994-01-25,37.29,16.06,11.38,31.57
1994-01-26,37.29,16.06,11.17,31.57
1994-01-27,37.29,16.06,10.3,31.57
1994-01-28,37.29,16.06,9.94,31.57
1994-01-31,37.29,16.06,10.63,31.57
1994-02-01,37.29,16.06,10.65,31.57
1994-02-02,37.29,16.06,10.61,31.57
1994-02-03,37.29,16.06,10.75,31.57
1994-02-04,37.29,16.06,15.25,31.57
1994-02-07,37.29,16.06,13.96,31.57
1994-02-08,37.29,16.06,13.66,31.57
1994-02-09,37.29,16.06,13.3,31.57
1994-02-10,37.29,16.06,14.24,31.57
1994-02-11,37.29,16.06,14.46,31.57
1994-02-14,37.29,16.06,14.28,31.57
1994-02-15,37.29,16.06,13.4,31.57
1994-02-16,37.29,16.06,13.13,31.57
1994-02-17,37.29,16.06,13.79,31.57
1994-02-18,37.29,16.06,14.7,31.57
1994-02-22,37.29,16.06,13.52,31.57
1994-02-23,37.29,16.06,13.91,31.57
1994-02-24,37.29,16.06,15.96,31.57
1994-02-25,37.29,16.06,14.8,31.57
1994-02-28,37.29,16.06,14.87,31.57
1994-03-01,37.29,16.06,15.83,31.57
1994-03-02,37.29,16.06,16.08,31.57
1994-03-03,37.29,16.06,16.36,31.57
1994-03-04,37.29,16.06,16.0,31.57
1994-03-07,37.29,16.06,14.26,31.57
1994-03-08,37.29,16.06,16.23,31.57
1994-03-09,37.29,16.06,14.41,31.57
1994-03-10,37.29,16.06,16.55,31.57
1994-03-11,37.29,16.06,14.87,31.57
1994-03-14,37.29,16.06,16.61,31.57
1994-03-15,37.29,16.06,14.78,31.57
1994-03-16,37.29,16.06,14.51,31.57
1994-03-17,37.29,16.06,12.76,31.57
1994-03-18,37.29,16.06,13.32,31.57
1994-03-21,37.29,16.06,14.34,31.57
1994-03-22,37.29,16.06,13.39,31.57
1994-03-23,37.29,16.06,12.31,31.57
1994-03-24,37.29,16.06,13.43,31.57
1994-03-25,37.29,16.06,13.67,31.57
1994-03-28,37.29,16.06,14.9,31.57
1994-03-29,37.29,16.06,16.49,31.57
1994-03-30,37.29,16.06,18.59,31.57
1994-03-31,37.29,16.06,20.45,31.57
1994-04-04,37.29,16.06,23.87,31.57
1994-04-05,37.29,16.06,18.13,31.57
1994-04-06,37.29,16.06,17.38,31.57
1994-04-07,37.29,16.06,16.98,31.57
1994-04-08,37.29,16.06,16.92,31.57
1994-04-11,37.29,16.06,16.61,31.57
1994-04-12,37.29,16.06,16.42,31.57
1994-04-13,37.29,16.06,17.02,31.57
1994-04-14,37.29,16.06,16.27,31.57
1994-04-15,37.29,16.06,15.98,31.57
1994-04-18,37.29,16.06,17.22,31.57
1994-04-19,37.29,16.06,16.93,31.57
1994-04-20,37.29,16.06,17.01,31.57
1994-04-21,37.29,16.06,14.93,31.57
1994-04-22,37.29,16.06,14.94,31.57
1994-04-25,37.29,16.06,14.26,31.57
1994-04-26,37.29,16.06,13.8,31.57
1994-04-28,37.29,16.06,14.51,31.57
1994-04-29,37.29,16.06,13.77,31.57
1994-05-02,37.29,16.06,14.11,31.57
1994-05-03,37.29,16.06,13.81,31.57
1994-05-04,37.29,16.06,14.29,31.57
1994-05-05,37.29,16.06,14.56,31.57
1994-05-06,37.29,16.06,15.08,31.57
1994-05-09,37.29,16.06,16.16,31.57
1994-05-10,37.29,16.06,15.19,31.57
1994-05-11,37.29,16.06,15.55,31.57
1994-05-12,37.29,16.06,15.46,31.57
1994-05-13,37.29,16.06,14.54,31.57
1994-05-16,37.29,16.06,14.67,31.57
1994-05-17,37.29,16.06,14.08,31.57
1994-05-18,37.29,16.06,12.55,31.57
1994-05-19,37.29,16.06,12.33,31.57
1994-05-20,37.29,16.06,12.79,31.57
1994-05-23,37.29,16.06,13.49,31.57
1994-05-24,37.29,16.06,12.73,31.57
1994-05-25,37.29,16.06,12.43,31.57
1994-05-26,37.29,16.06,12.5,31.57
1994-05-27,37.29,16.06,12.49,31.57
1994-05-31,37.29,16.06,13.03,31.57
1994-06-01,37.29,16.06,12.72,31.57
1994-06-02,37.29,16.06,12.73,31.57
1994-06-03,37.29,16.06,12.19,31.57
1994-06-06,37.29,16.06,13.03,31.57
1994-06-07,37.29,16.06,13.05,31.57
1994-06-08,37.29,16.06,13.32,31.57
1994-06-09,37.29,16.06,13.21,31.57
1994-06-10,37.29,16.06,12.69,31.57
1994-06-13,37.29,16.06,11.92,31.57
1994-06-14,37.29,16.06,11.6,31.57
1994-06-15,37.29,16.06,11.52,31.57
1994-06-16,37.29,16.06,11.22,31.57
1994-06-17,37.29,16.06,12.31,31.57
1994-06-20,37.29,16.06,13.96,31.57
1994-06-21,37.29,16.06,14.7,31.57
1994-06-22,37.29,16.06,14.02,31.57
1994-06-23,37.29,16.06,14.12,31.57
1994-06-24,37.29,16.06,16.72,31.57
1994-06-27,37.29,16.06,15.53,31.57
1994-06-28,37.29,16.06,15.04,31.57
1994-06-29,37.29,16.06,14.42,31.57
1994-06-30,37.29,16.06,14.97,31.57
1994-07-01,37.29,16.06,14.36,31.57
1994-07-05,37.29,16.06,14.92,31.57
1994-07-06,37.29,16.06,14.7,31.57
1994-07-07,37.29,16.06,14.01,31.57
1994-07-08,37.29,16.06,13.26,31.57
1994-07-11,37.29,16.06,13.83,31.57
1994-07-12,37.29,16.06,13.4,31.57
1994-07-13,37.29,16.06,12.42,31.57
1994-07-14,37.29,16.06,11.64,31.57
1994-07-15,37.29,16.06,11.28,31.57
1994-07-18,37.29,16.06,11.44,31.57
1994-07-19,37.29,16.06,11.65,31.57
1994-07-20,37.29,16.06,11.7,31.57
1994-07-21,37.29,16.06,11.65,31.57
1994-07-22,37.29,16.06,11.22,31.57
1994-07-25,37.29,16.06,11.46,31.57
1994-07-26,37.29,16.06,11.66,31.57
1994-07-27,37.29,16.06,11.93,31.57
1994-07-28,37.29,16.06,12.03,31.57
1994-07-29,37.29,16.06,11.13,31.57
1994-08-01,37.29,16.06,11.17,31.57
1994-08-02,37.29,16.06,11.27,31.57
1994-08-03,37.29,16.06,11.35,31.57
1994-08-04,37.29,16.06,12.18,31.57
1994-08-05,37.29,16.06,12.34,31.57
1994-08-08,37.29,16.06,12.41,31.57
1994-08-09,37.29,16.06,12.54,31.57
1994-08-10,37.29,16.06,11.91,31.57
1994-08-11,37.29,16.06,12.13,31.57
1994-08-12,37.29,16.06,11.09,31.57
1994-08-15,37.29,16.06,12.06,31.57
1994-08-16,37.29,16.06,11.39,31.57
1994-08-17,37.29,16.06,11.54,31.57
1994-08-18,37.29,16.06,12.07,31.57
1994-08-19,37.29,16.06,12.83,31.57
1994-08-22,37.29,16.06,12.62,31.57
1994-08-23,37.29,16.06,11.75,31.57
1994-08-24,37.29,16.06,11.57,31.57
1994-08-25,37.29,16.06,12.02,31.57
1994-08-26,37.29,16.06,12.19,31.57
1994-08-29,37.29,16.06,11.82,31.57
1994-08-30,37.29,16.06,11.23,31.57
1994-08-31,37.29,16.06,11.97,31.57
1994-09-01,37.29,16.06,11.86,31.57
1994-09-02,37.29,16.06,11.4,31.57
1994-09-06,37.29,16.06,11.69,31.57
1994-09-07,37.29,16.06,11.81,31.57
1994-09-08,37.29,16.06,11.86,31.57
1994-09-09,37.29,16.06,13.12,31.57
1994-09-12,37.29,16.06,14.01,31.57
1994-09-13,37.29,16.06,13.77,31.57
1994-09-14,37.29,16.06,13.09,31.57
1994-09-15,37.29,16.06,11.88,31.57
1994-09-16,37.29,16.06,12.8,31.57
1994-09-19,37.29,16.06,13.06,31.57
1994-09-20,37.29,16.06,14.45,31.57
1994-09-21,37.29,16.06,14.49,31.57
1994-09-22,37.29,16.06,13.89,31.57
1994-09-23,37.29,16.06,14.53,31.57
1994-09-26,37.29,16.06,14.56,31.57
1994-09-27,37.29,16.06,14.13,31.57
1994-09-28,37.29,16.06,13.25,31.57
1994-09-29,37.29,16.06,13.97,31.57
1994-09-30,37.29,16.06,14.28,31.57
1994-10-03,37.29,16.06,15.44,31.57
1994-10-04,37.29,16.06,16.66,31.57
1994-10-05,37.29,16.06,15.92,31.57
1994-10-06,37.29,16.06,16.24,31.57
1994-10-07,37.29,16.06,14.92,31.57
1994-10-10,37.29,16.06,14.72,31.57
1994-10-11,37.29,16.06,13.55,31.57
1994-10-12,37.29,16.06,14.51,31.57
1994-10-13,37.29,16.06,14.9,31.57
1994-10-14,37.29,16.06,13.32,31.57
1994-10-17,37.29,16.06,14.76,31.57
1994-10-18,37.29,16.06,14.59,31.57
